location,longitude,latitude,NDVI_Landsat_mean,NDVI_Landsat_std,NDVI_texture,NIR,Red,SWOIR1,SWOIR2,TPI,aspect,brightness,current_NDVI,elevation,slope
australia,119.93407358279732,-23.311281622901586,0.0713287740945816,0.02538017094825132,0.0953642910833523,1807.3333333333333,1132.125,2227.6,1758.6666666666665,0,210.44155883789062,1469.7291666666665,0.22970502078533173,584,1.0588630437850952
australia,119.95203988847972,-23.311281622901586,0.07453639060258865,0.02317335253683176,0.03110861756849919,1956.4444444444443,1303.75,2639.5,2246.666666666667,0,202.72471618652344,1630.0972222222222,0.20020107924938202,581,1.0211538076400757
australia,119.9700061941621,-23.311281622901586,0.07143451273441315,0.02245424776789407,0.023687261460453204,2005.0833333333333,1360.3333333333333,2726.3333333333335,2129.0,0,208.110595703125,1682.7083333333333,0.19158102571964264,609,0.8707309365272522
mali,-6.315156447360237,13.12438630098621,0.14548587799072266,0.05326070088692479,0.054278409739545196,3528.0,2575.5,5038.5,4034.0,0,159.5245361328125,3051.75,0.15605799853801727,287,0.17016254365444183
mali,-6.297190141677846,13.12438630098621,0.14457662403583527,0.05697617838557945,0.053405416037087455,3632.0,2733.5,5209.0,4451.5,0,314.2413024902344,3182.75,0.1411515176296234,286,0.041543424129486084
mali,-6.279223835995456,13.12438630098621,0.15323491394519806,0.05533892289255075,0.051034357553937704,3520.0,2571.0,4797.5,4000.5,0,287.9844970703125,3045.5,0.1558036506175995,289,0.04693635553121567
mali,-6.261257530313065,13.12438630098621,0.15995365381240845,0.05877275080413255,0.04979860979226796,3601.0,2498.0,4751.5,3906.0,0,0.0,3049.5,0.18084931373596191,289,0.0
mali,-6.243291224630675,13.12438630098621,0.18153029680252075,0.06136510666091914,0.048664003076177305,3276.5,1927.5,4443.0,3262.0,0,27.176883697509766,2602.0,0.25922366976737976,289,0.03258100897073746
mali,-6.225324918948284,13.12438630098621,0.15695931017398834,0.059724439636608694,0.04449875721694513,3562.75,2489.5,4900.25,4021.0,0,64.03713989257812,3026.125,0.17733074724674225,288,0.033102843910455704
mali,-6.207358613265894,13.12438630098621,0.17316001653671265,0.060506283294486485,0.04559556663494468,3628.3333333333335,2548.25,4888.5,4040.0,0,45.758697509765625,3088.291666666667,0.1748674362897873,287,0.041543424129486084
mali,-6.189392307583503,13.12438630098621,0.14943692088127136,0.04548492106945602,0.039702270770895255,3785.0,2708.6666666666665,5290.666666666667,4056.25,0,0.0,3246.833333333333,0.16575124859809875,286,0.014492045156657696
mali,-6.171426001901113,13.12438630098621,0.1484655886888504,0.05682362759699643,0.03526174179397244,3716.75,2776.6,5026.0,4088.0,0,134.24130249023438,3246.675,0.14478659629821777,287,0.02077171392738819
mali,-6.1534596962187225,13.12438630098621,0.17598454654216766,0.061948647473073354,0.03662078625190755,3014.0,1745.0,4267.5,3014.75,0,45.758697509765625,2379.5,0.2666526436805725,285,0.041543424129486084
mali,-6.315156447360237,13.1423526066686,0.15158182382583618,0.0488401764017209,0.052412933447974826,3717.5,2768.0,5042.0,4333.5,0,140.96754455566406,3242.75,0.14640352129936218,300,0.35446593165397644
mali,-6.297190141677846,13.1423526066686,0.19996841251850128,0.06385281342504424,0.0540262327876521,3293.0,1935.5,4384.5,3193.5,0,109.49934387207031,2614.25,0.25963470339775085,287,0.1736629605293274
mali,-6.279223835995456,13.1423526066686,0.19784006476402283,0.05983250991421352,0.04916249045201711,3415.5,2018.0,4579.5,3261.5,0,332.8214416503906,2716.75,0.257200688123703,289,0.06516297906637192
mali,-6.261257530313065,13.1423526066686,0.155879944562912,0.052364633404056476,0.04797992154149268,3683.0,2603.0,5102.0,4157.0,0,27.178569793701172,3143.0,0.17181037366390228,289,0.032581500709056854
mali,-6.243291224630675,13.1423526066686,0.19786828756332397,0.062296164503212834,0.04692281731967069,3493.0,2152.0,4692.5,3654.5,0,14.398514747619629,2822.5,0.2375553548336029,288,0.059848010540008545
mali,-6.225324918948284,13.1423526066686,0.15248623490333557,0.055450293574083584,0.0418942955488137,3705.75,2613.6,4984.25,4086.3333333333335,0,64.03877258300781,3159.675,0.17282631993293762,288,0.033104781061410904
mali,-6.207358613265894,13.1423526066686,0.1508069932460785,0.04863486298638182,0.04277900810300027,3451.6666666666665,2404.4,4884.0,3911.0,0,45.760772705078125,2928.0333333333333,0.1788344830274582,286,0.020772486925125122
mali,-6.189392307583503,13.1423526066686,0.1531486064195633,0.04730328421516148,0.04028868722032513,3570.1428571428573,2418.8571428571427,4929.0,3861.3333333333335,0,270.0,2994.5,0.1922333836555481,287,0.014882097952067852
mali,-6.171426001901113,13.1423526066686,0.14395326375961304,0.045164730550482285,0.029007107912607,3698.4166666666665,2706.6666666666665,5137.25,4407.75,0,90.0,3202.5416666666665,0.1548379510641098,287,0.044646285474300385
mali,-6.1534596962187225,13.1423526066686,0.14500486850738525,0.046172172551498816,0.026345019313697447,3334.6666666666665,2391.625,4645.0,3458.0,0,64.03877258300781,2863.145833333333,0.16468627750873566,284,0.033104781061410904
mali,-6.315156447360237,13.160318912350991,0.1668350249528885,0.05135935972248064,0.04836755099284293,2926.5,1742.0,4194.5,3049.0,0,127.13801574707031,2334.25,0.2537217438220978,306,0.16802683472633362
mali,-6.297190141677846,13.160318912350991,0.17873339354991913,0.055945148147216815,0.04912249729877276,2651.5,1306.5,3820.0,2645.0,0,117.02356719970703,1979.0,0.3398180902004242,290,0.35084858536720276
mali,-6.279223835995456,13.160318912350991,0.1787658929824829,0.057990821921567556,0.042819686040938346,3440.0,2510.5,5002.0,4178.0,0,57.010520935058594,2975.25,0.15620535612106323,285,0.0532321035861969
mali,-6.261257530313065,13.160318912350991,0.15391916036605835,0.05146501234974642,0.041567067508012145,3600.0,2544.0,4936.0,4124.0,0,0.0,3072.0,0.171875,287,0.028984088450670242
mali,-6.243291224630675,13.160318912350991,0.1708860844373703,0.05539447700944762,0.04051770633068218,3696.25,2480.75,5037.333333333334,4243.0,0,0.0,3088.5,0.19677837193012238,285,0.05796816572546959
mali,-6.225324918948284,13.160318912350991,0.1508815437555313,0.0564756210381089,0.03286582755773231,3943.8333333333335,2998.3333333333335,5321.5,4480.0,0,345.6004943847656,3471.0833333333335,0.13619667291641235,287,0.059848278760910034
mali,-6.207358613265894,13.160318912350991,0.16031356155872345,0.05312074764881984,0.03428608487951747,3570.8,2472.0,5158.333333333333,4081.0,0,27.18025779724121,3021.4,0.18183623254299164,286,0.03258199244737625
mali,-6.189392307583503,13.160318912350991,0.15110497176647186,0.053810643959788136,0.03569127754306364,3658.0,2567.6666666666665,5062.0,4071.2,0,341.1023864746094,3112.833333333333,0.17513519525527954,286,0.04595304653048515
mali,-6.171426001901113,13.160318912350991,0.1425871104001999,0.05436412539612272,0.02631682605425932,3652.5,2724.3333333333335,5348.75,4627.333333333333,0,45.762847900390625,3188.416666666667,0.14555291831493378,287,0.04154651612043381
mali,-6.1534596962187225,13.160318912350991,0.13580869138240814,0.04867026443616615,0.02540952749713226,3467.3333333333335,2556.8,4918.0,3979.0,0,72.01795196533203,3012.0666666666666,0.15114760398864746,284,0.04694250971078873
mali,-6.315156447360237,13.17828521803338,0.16236969828605652,0.047858862686222525,0.047047618080536334,3322.5,2208.5,4694.5,3867.0,0,86.72205352783203,2765.5,0.2014102339744568,307,0.25344541668891907
mali,-6.297190141677846,13.17828521803338,0.158724844455719,0.04622313211617578,0.04809219434202711,3658.0,2500.0,4959.0,4228.0,0,120.29302215576172,3079.0,0.18804806470870972,298,0.3447555601596832
mali,-6.279223835995456,13.17828521803338,0.155414879322052,0.048006228261275666,0.04256199381110259,3528.0,2373.5,4797.0,3952.5,0,139.00758361816406,2950.75,0.19562822580337524,287,0.24959760904312134
mali,-6.261257530313065,13.17828521803338,0.14787185192108154,0.05943109755806487,0.04124630084419213,3422.0,2524.0,5117.5,4459.0,0,90.0,2973.0,0.1510259062051773,287,0.04465276747941971
mali,-6.243291224630675,13.17828521803338,0.14379051327705383,0.04500383114551597,0.04038879195396224,3217.875,2233.6666666666665,4962.666666666666,3916.0,0,72.01917266845703,2725.770833333333,0.180537611246109,284,0.04694559425115585
mali,-6.225324918948284,13.17828521803338,0.1574399471282959,0.05503992439922628,0.0327765624251376,3668.0,2724.0,5334.2,4553.5,0,0.0,3196.0,0.14768460392951965,284,0.0
mali,-6.207358613265894,13.17828521803338,0.16476570069789886,0.05128475690230513,0.0335917741434271,3350.0,2188.0,4911.8,3665.5,0,180.0,2769.0,0.20982304215431213,284,0.08695220947265625
mali,-6.189392307583503,13.17828521803338,0.14399175345897675,0.06739808047405274,0.035293174840843676,3718.25,2787.5,5223.75,4496.833333333333,0,332.81805419921875,3252.875,0.14306575059890747,284,0.03258248791098595
mali,-6.171426001901113,13.17828521803338,0.14511699974536896,0.0522703521949043,0.02532908790911347,3782.3333333333335,2825.4285714285716,5367.8,4558.666666666667,0,14.400518417358398,3303.8809523809523,0.14481526613235474,285,0.05984855070710182
mali,-6.1534596962187225,13.17828521803338,0.1312979906797409,0.03723213900096446,0.024468987250106673,3336.6666666666665,2345.0,5131.285714285715,4083.5,0,45.764930725097656,2840.833333333333,0.17453798651695251,283,0.04154806211590767
mali,-6.315156447360237,13.196251523715771,0.14397238194942474,0.04216352154332069,0.04814008625447702,3435.0,2336.5,4688.5,3962.0,0,343.64471435546875,2885.75,0.19033180177211761,305,0.21144400537014008
mali,-6.297190141677846,13.196251523715771,0.12840503454208374,0.04064137841003004,0.048769926597678995,3205.5,2366.0,4789.0,3901.5,0,50.155147552490234,2785.75,0.15067756175994873,302,0.1357119232416153
mali,-6.279223835995456,13.196251523715771,0.1532428115606308,0.045252519466052486,0.04398964537162508,3474.0,2425.0,4928.0,4057.0,0,104.55387115478516,2949.5,0.17782674729824066,298,0.23068104684352875
mali,-6.261257530313065,13.196251523715771,0.1547151505947113,0.051121706965850965,0.043396106713506806,3676.0,2635.5,5219.0,4428.0,0,90.0,3155.75,0.16485780477523804,287,0.208393856883049
mali,-6.243291224630675,13.196251523715771,0.18929500877857208,0.0724752623615717,0.04311798204252294,3184.0,1634.0,4688.5,3305.5,0,180.0,2409.0,0.3217102587223053,284,0.07246018946170807
mali,-6.225324918948284,13.196251523715771,0.16255150735378265,0.04852144660670356,0.036850266512309715,3588.5,2311.8,4904.5,3834.3333333333335,0,229.5729522705078,2950.15,0.2163788229227066,287,0.15643377602100372
mali,-6.207358613265894,13.196251523715771,0.15049980580806732,0.04705873874886264,0.034315387302538795,3916.5,2711.75,5308.0,4553.333333333333,0,158.93446350097656,3314.125,0.18175989389419556,292,0.12423909455537796
mali,-6.189392307583503,13.196251523715771,0.14580276608467102,0.04210694500389037,0.03171737536910292,3578.6,2458.3333333333335,5421.75,4198.5,0,107.97959899902344,3018.4666666666667,0.18556882441043854,284,0.14084579050540924
mali,-6.171426001901113,13.196251523715771,0.14871284365653992,0.04881545084105084,0.021061184149379818,3651.0,2519.6666666666665,5287.25,4178.6,0,45.76701354980469,3085.333333333333,0.18334053456783295,283,0.04154961556196213
mali,-6.1534596962187225,13.196251523715771,0.14203400909900665,0.0496587162884388,0.02063671265062306,3609.0,2594.0,5297.5,4082.0,0,0.0,3101.5,0.16363050043582916,282,0.0
mali,-6.315156447360237,13.214217829398162,0.1507887840270996,0.04331245891033811,0.049959774271334904,3922.5,2768.5,5150.5,4457.0,0,17.539958953857422,3345.5,0.17247048020362854,293,0.19758203625679016
mali,-6.297190141677846,13.214217829398162,0.14103539288043976,0.04202355606315477,0.049797525781708464,3418.0,2458.5,4994.5,4181.0,0,7.798810005187988,2938.25,0.16327746212482452,292,0.2194090187549591
mali,-6.279223835995456,13.214217829398162,0.15159575641155243,0.04970492731485535,0.050570458364003264,3827.0,2652.0,4958.0,4315.5,0,25.028587341308594,3239.5,0.18135514855384827,291,0.1759326457977295
mali,-6.261257530313065,13.214217829398162,0.14772899448871613,0.0435710943608161,0.05162509123332127,3395.0,2350.0,4854.0,3959.0,0,134.23089599609375,2872.5,0.18189729750156403,287,0.041551169008016586
mali,-6.243291224630675,13.214217829398162,0.15111099183559418,0.052178387766979265,0.05133736552507832,3826.5,2822.0,5317.5,4509.0,0,219.41236877441406,3324.25,0.1510867178440094,289,0.09378784149885178
mali,-6.225324918948284,13.214217829398162,0.14503154158592224,0.045166154551512294,0.047352768153282876,3434.3333333333335,2360.2,5046.5,3978.4,0,225.76910400390625,2897.2666666666664,0.18537011742591858,291,0.062326740473508835
mali,-6.207358613265894,13.214217829398162,0.1469445526599884,0.04389309067250142,0.044256483358501374,3768.4,2632.0,5171.5,4513.0,0,53.86567687988281,3200.2,0.17755140364170074,292,0.0737282782793045
mali,-6.189392307583503,13.214217829398162,0.14191779494285583,0.043519662726113184,0.042353730897795476,3931.5,2857.3333333333335,5435.5,4613.5,0,122.98377227783203,3394.416666666667,0.15822552144527435,287,0.15972045063972473
mali,-6.171426001901113,13.214217829398162,0.155965656042099,0.0472139764426382,0.037053294717268925,3464.3333333333335,2330.3333333333335,5094.25,3974.6666666666665,0,115.95467376708984,2897.3333333333335,0.19569718837738037,283,0.06622510403394699
mali,-6.1534596962187225,13.214217829398162,0.1535426378250122,0.053434140259063304,0.030121694227014627,3690.8,2715.0,5417.714285714285,4329.833333333333,0,207.18533325195312,3202.9,0.1523306965827942,283,0.03258347883820534
mali,-6.315156447360237,13.232184135080551,0.15800049901008606,0.050576783999805246,0.04051768067084939,3469.0,2423.0,4983.0,4157.0,0,95.85050964355469,2946.0,0.17752885818481445,292,0.2843414545059204
mali,-6.297190141677846,13.232184135080551,0.147048681974411,0.042912494767449454,0.0434987537734844,3407.0,2421.0,4956.0,4251.0,0,90.0,2914.0,0.16918325424194336,287,0.07443751394748688
mali,-6.279223835995456,13.232184135080551,0.14972582459449768,0.04397872184525138,0.044286784866127485,3472.0,2397.5,4928.0,4273.5,0,295.9530334472656,2934.75,0.1830649971961975,287,0.033114515244960785
mali,-6.261257530313065,13.232184135080551,0.15768077969551086,0.05231931535255907,0.04592670054863776,3460.0,2409.5,4974.5,4255.5,0,192.85948181152344,2934.75,0.17897605895996094,289,0.13378362357616425
mali,-6.243291224630675,13.232184135080551,0.1618729829788208,0.052752749963074386,0.046136570146418296,3582.5,2439.0,4838.0,4120.5,0,184.89300537109375,3010.75,0.18990284204483032,289,0.17454008758068085
mali,-6.225324918948284,13.232184135080551,0.1551940143108368,0.05153248217596295,0.045924729911051426,3697.6666666666665,2550.4,4976.666666666667,4139.0,0,180.0,3124.0333333333333,0.18361946940422058,290,0.30433011054992676
mali,-6.207358613265894,13.232184135080551,0.15077632665634155,0.045647482214399106,0.04387120879445457,3912.6666666666665,2728.5,5171.0,4457.0,0,180.0,3320.583333333333,0.17830702662467957,289,0.23187147080898285
mali,-6.189392307583503,13.232184135080551,0.15142619609832764,0.05147034148305207,0.0425496947220606,4080.5,2939.0,5351.0,4734.0,0,155.45985412597656,3509.75,0.16261841356754303,290,0.14337953925132751
mali,-6.171426001901113,13.232184135080551,0.13441354036331177,0.04063257456608505,0.03803184026130039,3643.6,2681.0,5399.2,4391.333333333333,0,134.22882080078125,3162.3,0.15219934284687042,285,0.1246579959988594
mali,-6.1534596962187225,13.232184135080551,0.14074824750423431,0.04648750363228974,0.03263370417105415,3582.0,2594.0,5206.25,4200.0,0,168.38970947265625,3088.0,0.1599740982055664,284,0.07397376000881195
mali,-6.315156447360237,13.250150440762942,0.16653499007225037,0.05731400174291867,0.041406042326314986,3550.0,2513.0,4832.5,3918.0,0,162.6367950439453,3031.5,0.1710374355316162,295,0.3492264151573181
mali,-6.297190141677846,13.250150440762942,0.1672755926847458,0.059359341958364356,0.04348575591869,3425.0,2141.0,4608.5,3471.0,0,169.604248046875,2783.0,0.23068630695343018,292,0.4125422239303589
mali,-6.279223835995456,13.250150440762942,0.18050257861614227,0.0623481766085788,0.04507349067134869,3149.5,1838.5,4487.0,3305.5,0,188.06541442871094,2494.0,0.26283079385757446,290,0.42446017265319824
mali,-6.261257530313065,13.250150440762942,0.17959919571876526,0.05755120214863317,0.047362470986334296,2893.0,1583.5,4072.5,2852.0,0,231.46653747558594,2238.25,0.2925276458263397,296,0.20936402678489685
mali,-6.243291224630675,13.250150440762942,0.15716102719306946,0.04954215263694955,0.046145778011498634,3016.5,1884.0,4348.5,3317.5,0,244.04861450195312,2450.25,0.23109886050224304,301,0.2649298906326294
mali,-6.225324918948284,13.250150440762942,0.14869925379753113,0.045892549384310824,0.045623550916224505,3704.1666666666665,2632.0,5168.833333333334,4536.0,0,200.7317657470703,3168.083333333333,0.16921377182006836,312,0.2944101393222809
mali,-6.207358613265894,13.250150440762942,0.1514436900615692,0.042011895319188176,0.04420222211177362,3769.4285714285716,2609.6666666666665,5199.5,4626.5,0,150.4545135498047,3189.5476190476193,0.18180663883686066,308,0.48307645320892334
mali,-6.189392307583503,13.250150440762942,0.15191586315631866,0.043925926087946064,0.041518817538872696,4119.0,2948.0,5353.0,4659.2,0,129.3406524658203,3533.5,0.16569973528385162,296,0.36576539278030396
mali,-6.171426001901113,13.250150440762942,0.15580837428569794,0.05781692069379751,0.03697455268251936,4102.625,3023.285714285714,5480.0,4720.75,0,158.62579345703125,3562.955357142857,0.15146686136722565,289,0.32680749893188477
mali,-6.1534596962187225,13.250150440762942,0.14312922954559326,0.044780128502712215,0.03147407934097822,4364.0,3269.6,5645.714285714285,5046.6,0,167.795654296875,3816.8,0.14336617290973663,288,0.28171342611312866
mali,-6.315156447360237,13.268116746445333,0.16838853061199188,0.061196873808138506,0.042227122749089546,2857.0,1625.0,4041.0,2778.5,0,189.71707153320312,2241.0,0.27487727999687195,315,0.2646518647670746
mali,-6.297190141677846,13.268116746445333,0.16462019085884094,0.05781645646080593,0.04146922062723968,2722.5,1477.5,3853.5,2629.5,0,182.80099487304688,2100.0,0.2964285612106323,315,0.30469411611557007
mali,-6.279223835995456,13.268116746445333,0.1776455044746399,0.05739421297673261,0.04104168127838537,2859.0,1504.5,3945.5,2687.0,0,142.78656005859375,2181.75,0.31041595339775085,316,0.4185285270214081
mali,-6.261257530313065,13.268116746445333,0.1538277268409729,0.04668418634075025,0.04382545034977703,3700.5,2581.5,4714.0,4029.5,0,125.64673614501953,3141.0,0.17812798917293549,298,0.3481314778327942
mali,-6.243291224630675,13.268116746445333,0.15201984345912933,0.04620258010917431,0.04300684228778204,3167.5,2164.0,4559.5,3726.0,0,289.4901428222656,2665.75,0.18822094798088074,297,0.1737416535615921
mali,-6.225324918948284,13.268116746445333,0.1643192172050476,0.05496283774352768,0.04288753911784416,3015.0,1542.3333333333333,3926.0,2712.25,0,302.97802734375,2278.6666666666665,0.3231422007083893,309,0.3727342188358307
mali,-6.207358613265894,13.268116746445333,0.1766686886548996,0.05263823345570632,0.0410864186201822,3099.75,1708.5,4136.5,2898.6,0,23.76537322998047,2404.125,0.2893464267253876,318,0.11084333062171936
mali,-6.189392307583503,13.268116746445333,0.1551213562488556,0.04004766454148027,0.037449061351750114,3633.230769230769,2354.3333333333335,4788.25,4020.0,0,85.3630142211914,2993.7820512820513,0.2135922759771347,306,0.17926239967346191
mali,-6.171426001901113,13.268116746445333,0.16288594901561737,0.04538842313974912,0.03760698506045178,3151.5,1766.4117647058824,4331.25,3186.4,0,148.3477020263672,2458.9558823529414,0.28164154291152954,306,0.0851222574710846
mali,-6.1534596962187225,13.268116746445333,0.15974687039852142,0.04672662104598571,0.03263012272239163,3702.0,2416.4,4970.75,4109.0,0,123.97283935546875,3059.2,0.210120290517807,303,0.23340681195259094
